,scenario,num_agents,Length,Success,Time
511,random-32-32-10-random-13,10,174.12489168102786,True,8.334661735
512,den312d-random-12,15,,False,3.64520573
513,orz900d-random-15,2,,False,
514,Paris_1_256-random-15,2,,False,0.395453682
515,Berlin_1_256-random-14,4,,False,0.370724973
516,empty-48-48-random-16,15,401.13203435596427,True,1.5720837479999998
517,Boston_0_256-random-2,20,,False,
518,warehouse-20-40-10-2-1-random-1,2,,True,0.267353442
519,orz900d-random-18,20,,False,
520,Berlin_1_256-random-16,20,,False,5.877778104
521,empty-16-16-random-8,2,,True,0.003647909
522,maze-32-32-4-random-24,20,,False,
523,orz900d-random-23,4,,False,
524,warehouse-10-20-10-2-1-random-20,10,597.9827560572969,True,0.388561268
525,maze-32-32-2-random-14,20,,False,
526,empty-48-48-random-17,4,101.18376618407358,True,0.039530908
527,warehouse-20-40-10-2-2-random-9,2,,False,0.46380318
528,orz900d-random-13,10,,False,
529,random-32-32-20-random-21,20,,False,
530,warehouse-20-40-10-2-2-random-15,4,,False,0.872192012
531,room-64-64-8-random-11,10,437.350288425444,True,0.388492526
532,random-32-32-10-random-10,15,327.86500705120557,True,1.876728535
533,lak303d-random-22,4,816.2935059634524,True,0.979255189
534,Paris_1_256-random-22,20,,False,6.622492607
535,maze-128-128-10-random-10,20,,False,3.532574707
536,maze-128-128-10-random-4,10,,False,0.894386692
537,random-32-32-20-random-21,2,35.38477631085024,True,0.018578912
538,ht_mansion_n-random-15,15,1331.1290757631339,True,2.908974113
539,maze-32-32-4-random-4,10,,False,4.077158003
540,lt_gallowstemplar_n-random-17,20,,False,
541,ost003d-random-3,20,,False,
542,maze-128-128-2-random-16,2,968.2914139223992,True,1.141289162
543,random-64-64-10-random-6,15,542.7127701597077,True,0.43846074
544,warehouse-10-20-10-2-2-random-5,15,1620.139177030901,True,1.360130979
545,room-32-32-4-random-7,10,269.81118318204307,True,0.128375602
546,lt_gallowstemplar_n-random-10,4,323.6223663640861,True,0.444615983
547,warehouse-20-40-10-2-1-random-9,4,734.9116882454316,True,0.534219329
548,Boston_0_256-random-9,2,,False,0.384190237
549,warehouse-20-40-10-2-1-random-16,4,688.994949366117,True,0.513295489
550,maze-32-32-2-random-2,15,,False,4.045147255
551,Boston_0_256-random-5,2,217.1492782986674,True,0.445793415
552,den312d-random-11,20,,False,
553,warehouse-20-40-10-2-2-random-5,20,,False,
554,random-64-64-10-random-13,2,23.72792206135786,True,0.026827601
555,random-64-64-20-random-22,2,64.62741699796952,True,0.045419966
556,empty-48-48-random-4,20,,False,
557,room-64-64-8-random-16,4,175.32590180780448,True,0.100622589
558,warehouse-10-20-10-2-1-random-18,10,571.5512985522207,True,0.284398395
559,brc202d-random-22,4,1193.5878784786812,True,3.465573576
560,room-64-64-8-random-7,4,290.58073580374344,True,0.243757586
561,maze-128-128-10-random-23,10,,False,0.980390276
562,den520d-random-21,10,,False,1.884583226
563,Paris_1_256-random-22,4,,False,0.405884319
564,ht_mansion_n-random-7,2,221.05382386916227,True,0.218158272
565,ht_chantry-random-21,10,1022.1147904132611,True,2.140160867
566,Paris_1_256-random-24,4,525.345237791561,True,0.83117581
567,room-64-64-16-random-18,15,,False,
568,empty-16-16-random-19,2,7.82842712474619,True,0.002500759
569,random-32-32-10-random-20,10,,False,
570,Paris_1_256-random-25,10,,False,1.24258051
571,random-64-64-10-random-23,20,,False,
572,lt_gallowstemplar_n-random-12,10,955.6467529817257,True,1.4396508639999999
573,maze-128-128-10-random-9,2,,False,0.130055739
574,w_woundedcoast-random-20,15,,False,
575,random-32-32-10-random-1,2,44.55634918610405,True,0.016539997
576,den520d-random-3,10,,False,1.822595593
577,maze-32-32-2-random-9,10,,False,3.924711145
578,random-32-32-20-random-7,10,201.1248916810279,True,0.089014868
579,Berlin_1_256-random-5,4,,False,0.951795763
580,room-64-64-16-random-12,10,520.4041122946063,True,1.098088312
581,ost003d-random-20,15,,False,
582,empty-48-48-random-21,20,,False,
583,orz900d-random-21,15,,False,
584,room-32-32-4-random-6,4,66.21320343559644,True,0.024955726
585,random-32-32-10-random-23,15,,False,3.137264165
586,orz900d-random-10,10,,False,
587,room-64-64-16-random-7,20,,False,
588,random-64-64-10-random-10,20,,False,
589,ht_mansion_n-random-23,4,304.5929291125631,True,0.34619759
590,den312d-random-8,2,,False,
591,Boston_0_256-random-24,10,,False,1.332043316
592,empty-32-32-random-23,15,,False,
593,Boston_0_256-random-19,10,,False,0.821797861
594,Boston_0_256-random-21,15,,False,1.722549711
595,empty-8-8-random-5,15,,False,0.629962687
596,Boston_0_256-random-9,20,,False,
597,warehouse-20-40-10-2-2-random-21,4,731.279220613579,True,1.3395149659999999
598,warehouse-10-20-10-2-2-random-6,20,,False,
599,maze-32-32-4-random-4,20,,False,
600,ht_chantry-random-11,20,,False,
601,den520d-random-24,15,2492.2358569496837,True,5.4296513189999995
602,ost003d-random-2,20,,False,
603,w_woundedcoast-random-16,4,,False,3.654079132
604,random-64-64-10-random-24,15,598.8132752230961,True,0.4799695
605,orz900d-random-7,10,,False,
606,maze-32-32-4-random-24,2,15.071067811865476,True,0.007511674
607,maze-32-32-4-random-15,20,,False,
608,empty-16-16-random-13,20,,False,
609,random-32-32-10-random-15,2,45.87005768508882,True,0.014918187
610,empty-32-32-random-16,20,,False,
611,lak303d-random-8,2,346.96046148071076,True,0.333045515
612,ht_chantry-random-6,15,,False,
613,maze-128-128-2-random-12,2,1618.8843430349634,True,2.472155487
614,brc202d-random-14,2,,False,1.462222706
615,Boston_0_256-random-6,4,,False,0.603049188
616,maze-128-128-2-random-11,20,,False,
617,random-32-32-10-random-22,4,62.52691193458119,True,0.023700013
618,ht_mansion_n-random-12,15,,False,
619,maze-32-32-2-random-19,20,,False,
620,den312d-random-1,15,,False,
621,random-32-32-20-random-8,20,,False,
622,warehouse-20-40-10-2-1-random-20,4,739.1126983722081,True,0.580954282
623,warehouse-10-20-10-2-2-random-21,15,1472.7716446627537,True,1.5228330369999998
624,lt_gallowstemplar_n-random-18,10,726.0609665440986,True,0.854318605
625,den312d-random-18,4,176.18376618407356,True,0.099786309
626,orz900d-random-9,10,,False,
627,random-64-64-10-random-11,2,51.38477631085024,True,0.037842636
628,random-32-32-20-random-5,4,88.21320343559643,True,0.032914602
629,Boston_0_256-random-20,20,,False,
630,ht_chantry-random-14,15,,False,
631,Berlin_1_256-random-16,4,,False,0.527643147
632,random-64-64-10-random-24,10,350.4629867976521,True,0.23274248
633,ost003d-random-12,4,566.1269837220815,True,0.583418463
634,maze-128-128-2-random-15,2,1699.7127701597099,True,2.132528249
635,empty-48-48-random-15,10,,False,
636,maze-128-128-1-random-13,2,,True,1.33100933
637,ost003d-random-7,4,392.6589462905457,True,0.417349488
638,den312d-random-24,20,,False,
639,room-64-64-16-random-19,20,,False,
640,maze-128-128-10-random-1,20,,False,3.494443987
641,ost003d-random-25,10,1644.81240867132,True,5.374895295
642,lak303d-random-18,20,,False,
643,maze-128-128-10-random-20,2,,False,0.086664602
644,room-64-64-16-random-17,2,79.11269837220809,True,0.03922826
645,orz900d-random-17,10,,False,
646,warehouse-10-20-10-2-1-random-14,20,,False,
647,lt_gallowstemplar_n-random-2,2,20.313708498984763,True,0.160320055
648,orz900d-random-8,20,,False,
649,ht_mansion_n-random-25,15,1348.153462380773,True,2.605640401
650,ht_chantry-random-2,4,189.7401153701776,True,0.181231824
651,random-32-32-20-random-1,20,,False,
652,random-32-32-20-random-16,4,74.2842712474619,True,0.024546511
653,orz900d-random-19,2,,False,
654,maze-32-32-2-random-14,4,160.04163056034258,True,0.04092054
655,empty-16-16-random-4,20,,False,
656,warehouse-10-20-10-2-2-random-14,15,1505.7544007200509,True,1.6586212630000001
657,random-32-32-20-random-14,20,,False,
658,empty-48-48-random-1,15,333.681240867132,True,0.175280306
659,lak303d-random-24,10,,False,
660,random-64-64-10-random-7,10,405.3330444827409,True,0.34264736
661,random-32-32-20-random-14,4,70.21320343559643,True,0.024935515
662,room-64-64-16-random-7,15,,False,5.807850675
663,random-64-64-20-random-5,4,86.5269119345812,True,0.074310715
664,empty-16-16-random-23,2,21.798989873223334,True,0.007220367
665,warehouse-10-20-10-2-2-random-1,15,,False,
666,warehouse-10-20-10-2-2-random-25,20,,False,
667,lt_gallowstemplar_n-random-4,15,1402.1442276647842,True,2.3981936409999998
668,den312d-random-16,20,,False,
669,room-32-32-4-random-15,2,18.656854249492383,True,0.058266126
670,den312d-random-9,20,,False,
671,Berlin_1_256-random-21,10,,False,0.698226866
672,maze-128-128-2-random-3,15,,False,
673,maze-32-32-2-random-19,15,,False,
674,empty-48-48-random-17,20,,False,
675,maze-128-128-1-random-22,4,,False,6.711511529
676,room-32-32-4-random-17,4,102.38477631085024,True,0.026134057
677,den312d-random-3,4,132.3259018078045,True,0.079142666
678,w_woundedcoast-random-12,20,,False,
679,ost003d-random-3,15,,False,
680,empty-32-32-random-10,4,79.59797974644668,True,0.025287294
681,empty-16-16-random-14,2,12.65685424949238,True,0.003056081
682,room-64-64-8-random-10,15,,False,6.645601938
683,random-64-64-10-random-3,15,534.3452377915606,True,0.463372833
684,maze-128-128-10-random-25,15,,False,0.990629483
685,room-32-32-4-random-2,20,,False,
686,random-32-32-10-random-9,20,,False,
687,Boston_0_256-random-24,2,,False,0.45916421
688,empty-32-32-random-13,2,44.31370849898476,True,0.015407472
689,maze-128-128-10-random-16,20,,False,3.9620761780000002
690,maze-32-32-4-random-5,4,186.25483399593904,True,0.068525378
691,maze-128-128-10-random-22,2,,False,0.112423096
692,empty-8-8-random-17,20,,False,1.405916527
693,Berlin_1_256-random-15,2,,False,0.308280457
694,room-32-32-4-random-12,20,,False,
695,warehouse-20-40-10-2-2-random-16,20,,False,
696,random-64-64-20-random-3,15,,False,1.782798643
697,empty-16-16-random-25,15,,False,1.814760444
698,random-32-32-20-random-1,15,,False,
699,empty-16-16-random-20,4,38.14213562373096,True,0.008899466
700,lak303d-random-6,20,,False,
701,random-32-32-20-random-7,2,23.313708498984766,True,0.01182564
702,lt_gallowstemplar_n-random-8,4,537.2497833620558,True,0.532172022
703,lt_gallowstemplar_n-random-16,15,1350.1513703397204,True,1.4479967710000001
704,den520d-random-10,2,433.13203435596483,True,0.706925527
705,random-32-32-20-random-3,15,293.50966799187813,True,0.898687912
706,random-32-32-20-random-15,10,158.18376618407356,True,0.069327517
707,ht_mansion_n-random-18,4,252.85281374238565,True,0.314953908
708,brc202d-random-20,15,,False,
709,random-64-64-20-random-6,20,,False,
710,Paris_1_256-random-8,2,,False,0.255452264
711,ht_chantry-random-16,4,395.9066376115479,True,0.383362845
712,den520d-random-9,2,209.19595949289322,True,0.343809466
713,ht_mansion_n-random-12,10,914.5067093990476,True,1.284104495
714,orz900d-random-1,4,,False,
715,room-64-64-16-random-17,15,,False,
716,lak303d-random-11,4,360.70562748477124,True,0.367265848
717,random-64-64-20-random-7,20,,False,
718,maze-128-128-10-random-9,10,,False,0.580599764
719,empty-16-16-random-9,2,18.071067811865476,True,0.004024628
720,w_woundedcoast-random-19,10,,False,6.933934915
721,warehouse-10-20-10-2-1-random-21,20,,False,
722,warehouse-10-20-10-2-1-random-21,2,265.6984848098351,True,0.095132949
723,empty-8-8-random-16,15,,False,0.720836861
724,maze-128-128-1-random-25,20,,False,
725,maze-32-32-2-random-24,2,100.21320343559641,True,0.036798176
726,Boston_0_256-random-4,4,,False,0.703517583
727,warehouse-10-20-10-2-1-random-8,4,302.7401153701776,True,0.165468009
728,brc202d-random-25,2,349.1248916810282,True,1.619821091
729,orz900d-random-12,10,,False,
730,Boston_0_256-random-7,20,,False,
731,maze-32-32-2-random-19,10,471.8528137423857,True,0.152981157
732,warehouse-10-20-10-2-1-random-12,4,338.6396103067894,True,0.137092899
733,empty-8-8-random-1,4,17.899494936611667,True,0.004755698
734,lak303d-random-8,15,,False,
735,lak303d-random-25,4,469.61731573020313,True,0.507652918
736,random-64-64-10-random-18,10,339.1076477383247,True,0.213758587
737,den520d-random-9,20,,False,
738,warehouse-10-20-10-2-1-random-15,20,,False,
739,Paris_1_256-random-12,10,,False,0.829851479
740,ht_mansion_n-random-8,20,,False,
741,random-32-32-10-random-13,2,37.38477631085024,True,0.011979031
742,empty-48-48-random-12,20,,False,
743,random-64-64-20-random-2,10,436.5634918610405,True,0.240917148
744,w_woundedcoast-random-2,20,,False,
745,ht_chantry-random-13,20,,False,
746,empty-8-8-random-6,20,,False,1.426600369
747,ht_mansion_n-random-24,2,249.62236636408596,True,0.239453472
748,ost003d-random-13,20,,False,
749,ht_chantry-random-20,4,389.4802307403552,True,0.274133676
750,den520d-random-7,4,665.014285349873,True,1.02948027
751,empty-48-48-random-19,4,108.71067811865478,True,0.039093127
752,room-64-64-8-random-14,4,272.6812408671318,True,0.098273639
753,brc202d-random-8,15,,False,
754,room-64-64-16-random-22,4,115.84062043356592,True,0.053348644
755,room-64-64-8-random-22,2,72.6274169979695,True,0.027975537
756,lt_gallowstemplar_n-random-7,2,104.59797974644663,True,0.191680094
757,warehouse-10-20-10-2-2-random-20,2,63.071067811865476,True,0.10959779
758,random-32-32-20-random-25,2,43.14213562373095,True,0.014558191
759,random-64-64-10-random-22,20,,False,
760,maze-128-128-1-random-16,10,,False,9.349009449
761,Berlin_1_256-random-9,2,,False,0.253357801
762,orz900d-random-9,4,,False,
763,random-32-32-20-random-19,10,219.7106781186548,True,0.178400842
764,empty-32-32-random-5,10,167.2253967444162,True,0.04524267
765,random-64-64-20-random-12,2,114.81118318204304,True,0.060859551
766,ht_chantry-random-15,2,141.08326112068522,True,0.109796278
767,empty-16-16-random-2,15,,False,2.289767951
768,empty-16-16-random-13,4,52.52691193458119,True,0.009319742
769,warehouse-20-40-10-2-2-random-25,2,294.11269837220806,True,0.567366541
770,empty-16-16-random-22,15,143.19595949289334,True,3.933670955
771,maze-128-128-10-random-17,10,,False,0.647952485
772,empty-32-32-random-11,4,44.38477631085024,True,0.016173602
773,random-64-64-10-random-12,20,,False,
774,empty-32-32-random-1,15,290.39191898578673,True,1.175208853
775,ht_chantry-random-3,15,1243.2102448427659,True,3.287400136
776,ht_mansion_n-random-9,10,952.6660889654819,True,1.092600007
777,random-32-32-20-random-10,2,26.071067811865476,True,0.012029317
778,empty-16-16-random-11,4,20.899494936611664,True,0.007754557
779,random-64-64-20-random-6,15,587.303607231218,True,0.387849493
780,warehouse-10-20-10-2-2-random-3,20,,False,
781,ht_mansion_n-random-6,20,,False,
782,empty-48-48-random-13,10,,False,2.269116418
783,warehouse-20-40-10-2-1-random-25,15,,False,
784,room-64-64-8-random-1,20,,False,
785,room-64-64-16-random-5,10,385.70562748477136,True,0.257311416
786,empty-8-8-random-4,10,41.21320343559643,True,0.144923333
787,ost003d-random-15,10,,False,
788,warehouse-20-40-10-2-1-random-10,10,1913.5756851698607,True,1.406113863
789,lak303d-random-17,2,249.16652224137056,True,0.258985452
790,maze-128-128-10-random-9,4,,False,0.184029556
791,Berlin_1_256-random-15,4,,False,0.366576567
792,orz900d-random-15,15,,False,
793,den520d-random-12,15,,False,1.710295511
794,empty-32-32-random-23,4,79.01219330881977,True,0.065522857
795,warehouse-20-40-10-2-1-random-18,15,,False,
796,Paris_1_256-random-4,2,,False,0.273530579
797,maze-32-32-2-random-11,10,,False,2.543237051
798,w_woundedcoast-random-21,10,,False,
799,room-64-64-8-random-10,4,274.9238815542511,True,0.153025841
800,random-64-64-10-random-22,10,,False,2.372973519
801,brc202d-random-6,20,,False,
802,warehouse-20-40-10-2-1-random-17,2,582.3675323681472,True,0.455423442
803,warehouse-10-20-10-2-2-random-18,4,250.84062043356613,True,0.235347406
804,warehouse-10-20-10-2-2-random-7,2,227.81118318204327,True,0.162870689
805,lt_gallowstemplar_n-random-11,2,209.15432893255064,True,0.249599407
806,Boston_0_256-random-17,4,,False,0.406305401
807,warehouse-20-40-10-2-2-random-13,2,150.62741699796948,True,0.368150696
808,den520d-random-19,20,,False,
809,Berlin_1_256-random-25,15,,False,2.16416342
810,Paris_1_256-random-14,20,,False,7.389199681
811,brc202d-random-21,15,,False,6.959799156
812,warehouse-20-40-10-2-1-random-4,10,1679.7472580451147,True,1.510058753
813,warehouse-10-20-10-2-1-random-12,15,1120.8772003600257,True,0.778049697
814,room-64-64-16-random-24,15,,False,2.916220451
815,empty-8-8-random-19,15,,False,1.074355411
816,maze-32-32-4-random-10,4,98.87005768508881,True,0.031489606
817,w_woundedcoast-random-1,20,,False,
818,room-64-64-8-random-19,20,,False,
819,lt_gallowstemplar_n-random-14,2,253.28427124746187,True,0.258885781
820,room-64-64-8-random-8,20,,False,
821,maze-128-128-10-random-23,4,,False,0.885029064
822,den520d-random-13,20,,False,
823,warehouse-20-40-10-2-1-random-11,15,2863.3990616607243,True,2.227527801
824,Berlin_1_256-random-6,4,,False,0.479660372
825,brc202d-random-11,4,,False,3.5369886680000002
826,maze-32-32-2-random-13,4,427.1959594928933,True,1.378374512
827,lt_gallowstemplar_n-random-22,4,558.1492782986672,True,0.55448971
828,ht_chantry-random-11,4,435.6101730552664,True,0.303042659
829,lak303d-random-19,10,,False,
830,warehouse-20-40-10-2-2-random-22,10,,False,1.789813522
831,random-32-32-20-random-8,10,179.56854249492383,True,0.103780727
832,maze-128-128-2-random-14,20,,False,
833,warehouse-20-40-10-2-2-random-18,10,,False,2.148040095
834,maze-128-128-1-random-6,20,,False,
835,empty-16-16-random-5,2,17.65685424949238,True,0.004429161
836,brc202d-random-12,4,,False,3.270237271
837,maze-128-128-1-random-22,20,,False,
838,room-64-64-16-random-18,4,284.0071426749365,True,0.11821784
839,empty-16-16-random-17,2,15.414213562373096,True,0.003919236
840,empty-48-48-random-18,4,123.08326112068522,True,0.05129652
841,ht_mansion_n-random-21,4,315.5512985522206,True,0.366778585
842,den312d-random-2,10,271.0660171779822,True,0.359395734
843,room-64-64-8-random-6,10,,False,
844,warehouse-10-20-10-2-2-random-4,10,907.090403795622,True,0.730146517
845,warehouse-10-20-10-2-1-random-9,4,256.8406204335661,True,0.112747789
846,maze-32-32-2-random-3,20,,False,
847,random-32-32-20-random-1,2,58.627416997969526,True,0.213141402
848,maze-32-32-4-random-21,10,,False,3.277694361
